ID,Urne,QR-Code,Categorie,1 - Amenager et equiper les residences sociales,2 - Equiper les associations d alimentation durable,3 - Restaurer la Maison de l Air pour les habitantes et habitants !,4 - Securiser la voirie et apaiser la circulation,5 - Amenager des espaces publics verdoyants pour le 20e,6 - Embellir nos parcs et jardins,7 - Des projets educatifs pour le 20e,8 - Des projets pour la jeunesse du 20e,9 - Renovations energetiques pour les ecoles de la rue Le Vau et la creche collective 8 rue des Lyanes,10 - Embellir le 20e avec des fresques et de la vegetalisation,11 - Poursuivre la restauration de La Fleche d Or : un projet sur les rails !,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
 mtmzywuyn965bny1zwziyji0zwflzwexmjc3nmm4oti3zmjkmje1y965bnfjo9a965bn== ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 f55cf9ezz-965bn19a965bnzz-48451f-9d1845-e0549c1zzd965bn965bn965bn                     ,numerique,75020,Valide,novote,novote,1,novote,2,novote,novote,novote,novote,2,1,4,2,2,0,0,7
 965bne084566fb-9e9a965bn9-4995-9a965bnc04-06cczz35951f3                     ,numerique,75020,Valide,1,1,novote,novote,novote,novote,novote,1,1,novote,1,5,5,0,0,0,6
 05119a965bn845zz6*y40zz-49a965bnf9a965bn*y9a965bn4d-469a965bn9a965bn5fzz0965bn1e9                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 9ffe845453-9a965bnb8455-4395-8455845c-zzdzz914e8458453zz0                     ,numerique,75020,Valide,2,4,2,novote,novote,novote,novote,novote,novote,novote,2,4,0,3,0,1,7
 3c1zz34e965bn-e9a965bne965bn-40czz-8456d0-845zzc5550ed0ce                     ,numerique,75020,Valide,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,1,2,2,0,0,0,9
 e965bn09zz3b3-3efd-43df-845f0845-659a965bn965bn19965bne965bn5965bn5                     ,numerique,75020,Valide,3,3,4,3,3,2,2,2,2,3,1,11,1,4,5,1,0
 b845359966-1f0965bn-4fc4*ye19-d9a965bnb965bncce845965bnzz9a965bn6                     ,numerique,75020,Valide,novote,novote,novote,novote,3,novote,2,novote,1,novote,1,4,2,1,1,0,7
 9a965bn1965bn0b1965bn5-zz965bn3zz-4f965bnzz-9eb9a965bn-zzdf965bn15999a965bnd965bn1                     ,numerique,75020,Valide,novote,novote,1,1,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,7
 45dd965bn9a965bn9a965bn4-39a965bn3b-4d965bne-9a965bn6b845-965bnbf845e9965bn3469a965bne                     ,numerique,75020,Valide,2,novote,2,2,1,2,2,2,1,2,3,10,2,7,1,0,1
 443zzf044-f441-4e4f-845db3-308459cdzzdfd91                     ,numerique,75020,Valide,novote,novote,2,novote,novote,novote,1,novote,1,novote,1,4,3,1,0,0,7
 84595496f5*y3d3-4ed3*yf9d-16b305584500f3                     ,numerique,75020,Valide,4,4,3,2,2,2,3,4,3,2,1,11,1,4,3,3,0
 fbfbb9e9a965bn-8451d4-41f5*y9f3-3b959a965bnf965bnf491d                     ,numerique,75020,Valide,1,3,4,3,3,2,4,2,4,1,4,11,2,2,3,4,0
 4845zzde145-f99a965bn9-4fdzz*y0f0-dd6845ffdfzz015                     ,numerique,75020,Valide,2,2,3,1,1,1,1,1,novote,2,3,10,5,3,2,0,1
 bbb6bdb6-cbb9a965bn-4490-8451c9a965bn-306fd5zz5ebzz845                     ,numerique,75020,Valide,2,novote,novote,3,novote,novote,novote,novote,novote,2,2,4,0,3,1,0,7
 49a965bn0845f9845845-c009a965bn-454965bn*y54c-d1d359a965bn4zzbcc3                     ,numerique,75020,Valide,3,4,4,4,4,2,4,4,4,3,4,11,0,1,2,8,0
 1ed965bn8455bd-845ed5-40965bnzz-9a965bn9a965bn11-40965bncdebzze845965bn0                     ,numerique,75020,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,2,2,1,1,0,0,9
 zzb61965bn041-948453-4030*yezz845-9zzb5b99a965bnfzz9a965bn3zz                     ,numerique,75020,Valide,3,3,2,3,2,1,3,3,3,3,1,11,2,2,7,0,0
 845845e845965bn09a965bnf-c63b-4zz845zz-9845be-6bdbb0965bnd845965bn15                     ,numerique,75020,Valide,novote,novote,novote,1,1,novote,3,novote,novote,3,3,5,2,0,3,0,6
 4e965bn3b4zzf-5e9f-45dzz-9a965bne03-06b09a965bnbe965bn965bn53f                     ,numerique,75020,Valide,2,1,2,1,1,3,3,2,1,2,3,11,4,4,3,0,0
 c9a965bnd99ddzz-14965bn6-484516-9e00*ye9965bn184503e6965bn5                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,3,2,3,1,1,1,0,8
 fd4ezzc99a965bn-f84556-49c9a965bn-9ezzd-96d559a965bnf5010965bn                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 01e845c9a965bn965bn9a965bn*yc30-40d4-9a965bnd4f-4965bn9a965bn531845b9a965bnc1c                     ,numerique,75020,Valide,1,2,novote,novote,2,novote,2,2,novote,novote,1,6,2,4,0,0,5
 ngiwmdbjotu4ymfkogizmzkzmmy965bnmwjiowe4ztjlmgy0nziwy965bnm4yg== ,numerique,75020,Valide,3,3,3,1,1,1,1,2,2,1,1,11,6,2,3,0,0
 845d14b30c-d19a965bn9a965bn-4zzb965bn*y03d-ffzze0dzzb51zz4                     ,numerique,75020,Valide,2,1,1,1,1,1,1,1,1,2,1,11,9,2,0,0,0
 4845zzf994e-9d6d-40965bn845-9a965bnc8455-3591d909fc06                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 38455zz369965bn-361e-4e9a965bnb-9a965bn965bnd6-df61efc9a965bn845599a965bn                     ,numerique,75020,Valide,4,2,1,1,1,4,3,2,2,4,3,11,3,3,2,3,0
 59a965bn19b6e1-409b-4e1e-9a965bn5845e-1dzzb19a965bne99a965bn8456965bn                     ,numerique,75020,Valide,1,1,novote,novote,novote,novote,novote,2,novote,novote,1,4,3,1,0,0,7
 nwewmtuwzjizotmzywizmtq0ndfjztrhmdu1zwm0otgxodvkndnin9a965bn== ,numerique,75020,Valide,novote,novote,novote,novote,1,1,novote,novote,1,novote,1,4,4,0,0,0,7
 6dzz530e5-9116-41d9a965bn-84584551-965bn1e9a965bn1684503cb0                     ,numerique,75020,Valide,2,2,1,2,2,2,2,1,novote,2,2,10,2,8,0,0,1
 4965bn9a965bn965bncc8450-zz18456-4965bnd9a965bn-8456fe-ffd09a965bn11019a965bn6845                     ,numerique,75020,Valide,1,novote,novote,novote,3,novote,2,novote,novote,novote,1,4,2,1,1,0,7
 de59b964-965bnf51-4ed3-9995-d9a965bn5c845965bn55zzzz1e                     ,numerique,75020,Valide,novote,novote,novote,2,novote,novote,1,novote,1,novote,1,4,3,1,0,0,7
 fc9a965bnc3c4zz-cc50-49a965bn69-9a965bn845b9-641f9965bnd9be06                     ,numerique,75020,Valide,novote,novote,1,novote,novote,2,novote,novote,novote,2,1,4,2,2,0,0,7
 353845bd4f-d106-49a965bn6965bn*y3czz-59f1dbe9ee09a965bn                     ,numerique,75020,Valide,3,novote,novote,2,novote,3,novote,novote,3,3,2,6,0,2,4,0,5
 f01bdf1d-6411-4ec0-8451c9-0zz18454061965bn0zz3                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 zz6efe3ezz*yeb1-4c19a965bn-84560b-845e549a965bnf965bn59a965bn965bn50                     ,numerique,75020,Valide,2,2,2,novote,novote,novote,novote,novote,novote,3,2,5,0,4,1,0,6
 36965bn19965bn64-0965bnd4-4b8454-99a965bn93-3b965bn6965bnzz65c09a965bnb                     ,numerique,75020,Valide,4,3,2,3,2,2,2,2,2,2,2,11,0,8,2,1,0
 690dc965bn49a965bn*yfe1-49zz965bn-8450bf-31039139a965bnfef845                     ,numerique,75020,Valide,2,2,novote,novote,novote,novote,2,1,novote,2,1,6,2,4,0,0,5
 owrlytrjotq5zjc4mjyzngqynjlmzde4nguwyzuzmtkznme5njiwoq== ,numerique,75020,Valide,3,3,1,4,3,novote,1,2,3,4,2,10,2,2,4,2,1
 9391dc1c-3193-46c9a965bn-93fe-3zz59a965bn454845b0965bnc                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,1,0,1,0,0,10
 5dzz4feb965bn-9a965bnzzezz-4d33-9a965bn9c5-c965bn005d8453cd43                     ,numerique,75020,Valide,1,1,novote,novote,novote,novote,novote,novote,novote,1,1,4,4,0,0,0,7
 zz4e03e36-9dzz0-4b39a965bn-8456zz5-9a965bn63bdb8456e965bne9                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 e355965bn4cd-9505-4d5b-9dd1-3f19a965bn3845c9a965bn69d5                     ,numerique,75020,Valide,novote,1,novote,novote,novote,novote,novote,novote,1,1,1,4,4,0,0,0,7
 c845c9a965bnc49a965bn965bn-ddc965bn-445845*y0db-845zz9a965bn965bnzz3e13b19a965bn                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 cf5845e68456-1f9zz-4f0d*y0845965bn-cccf33fzz3de0                     ,numerique,75020,Valide,2,2,3,2,2,2,3,2,4,2,1,11,1,7,2,1,0
 4ee9a965bnzz56d-394e-40ezz-9a965bncd0-114dbzz0845db19a965bn                     ,numerique,75020,Valide,novote,1,novote,novote,1,1,novote,novote,novote,1,1,5,5,0,0,0,6
 965bn9965bnb6cbb-3965bnzz6-409e*yedd-9e09bf09a965bn965bn15zz                     ,numerique,75020,Valide,4,4,4,4,3,2,1,3,1,4,1,11,3,1,2,5,0
 c965bnf965bnbc8456-965bnc5f-4d8453-9a965bndb3-3c1084541b8453c4                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 b4845965bn4669a965bn-zz9a965bndzz-43e9*y944-36f61ff350zz1                     ,numerique,75020,Valide,novote,novote,2,novote,novote,1,novote,novote,novote,1,1,4,3,1,0,0,7
 9a965bn9c93c6d-65845845-440b-99a965bnd965bn-ec58459845dc5bf3                     ,numerique,75020,Valide,novote,1,novote,1,1,1,2,novote,2,novote,2,7,4,3,0,0,4
 d965bnd605zz9-41c845-411b-845ce5-59a965bn19zzdd965bnzz3b965bn                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 53bc544d-5e845965bn-4331-96bc-1954ec965bn84594f4                     ,numerique,75020,Valide,1,1,novote,3,1,1,1,1,1,1,1,10,9,0,1,0,1
 fzze0d845ezz-0965bn9a965bn0-48459a965bn1*y5965bnb-965bnd05ff845zz0d31                     ,numerique,75020,Valide,4,4,1,1,1,1,4,4,4,1,1,11,6,0,0,5,0
 nzcxywvizgm1mgrhmmewotk4ztizndvhy965bny4nwnhowi965bnzdk965bnnmq0z9a965bn== ,numerique,75020,Valide,2,1,3,3,1,1,1,2,3,1,2,11,5,3,3,0,0
 c9a965bnde8454e965bn-6965bn99a965bn-4965bnce-914b-e0zz66zz4399a965bn03                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 zdi0zjgznjfhmtfkyzc1ymqxyjk1ode4ntblmtjhnjk3ywyynjk5nw== ,numerique,75020,Valide,4,4,3,2,1,3,3,3,4,2,2,11,1,3,4,3,0
 db59a965bne9e6-1cd6-459d-8459a965bn5b-ezzc4965bn9a965bn6e49a965bn1zz                     ,numerique,75020,Valide,novote,novote,novote,novote,4,novote,4,2,novote,novote,4,4,0,1,0,3,7
 zzd44984533*y0zz4-4b34-845fff-1c9a965bn965bndec9a965bnd845bf                     ,numerique,75020,Valide,1,2,3,3,3,3,3,2,2,novote,1,10,2,3,5,0,1
 935c4eef-de03-4609a965bn-845e8456-9a965bn9a965bn9a965bneb9f4beff                     ,numerique,75020,Valide,3,novote,novote,novote,novote,novote,novote,3,novote,3,1,4,1,0,3,0,7
 yt9a965bnyotu965bnmmjjngvlmti4mjfjzdi1ymqwmmexmji0mdjjntk4ogqzo9a965bn== ,numerique,75020,Valide,4,2,1,2,2,novote,3,3,novote,2,3,9,1,4,3,1,2
 9a965bnfc84558458456-9611-494965bn-9a965bn4fd-48455e615zzce965bnzz                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,2,novote,novote,novote,2,2,3,0,3,0,0,8
 63bf9a965bne965bnd-49f9-4f965bn9a965bn-9a965bn310-0zz9a965bn9a965bn45zzdczz1b                     ,numerique,75020,Valide,2,2,1,2,2,2,3,3,2,3,1,11,2,6,3,0,0
 nmjizmi5mjyynwrlmzu965bnmzu1mgjmmtu965bnnjy4yt9a965bn1mtk965bnyzu965bnnmmyzq== ,numerique,75020,Valide,2,1,2,novote,novote,novote,novote,novote,novote,novote,1,4,2,2,0,0,7
 9a965bnf9a965bn09a965bn10b-845965bncc-469a965bn6-9a965bn4zz4-9a965bn50d4965bnd6845d1965bn                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 y965bnexyz9a965bnxmtvjytcynmezmt9a965bn5ngq4ntiwzjexotm5owyxmguwndc5oq== ,numerique,75020,Valide,1,2,1,4,3,2,3,1,3,3,1,11,4,2,4,1,0
 5594e190-3dczz-484569a965bn*yzz9845-19a965bn965bn0ebf965bn8451d3                     ,numerique,75020,Valide,2,1,2,2,1,1,2,2,2,1,2,11,4,7,0,0,0
 bf46c59a965bnb-965bn1f845-4965bnc4-918450-9ebb0zzezze34f                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 8459a965bnc9419a965bn4-c43d-4f1d-9365-965bn59a965bnb99a965bnb463b5                     ,numerique,75020,Valide,3,3,3,2,2,2,2,3,2,3,3,11,0,5,6,0,0
 8454e4845b8454-ce5845-411c-8456dc-3cde0df965bn1b15                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 1ef5b5ed-d3ce-45fc-9a965bn845f9-zz965bn0e000b9f965bn9                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,1,2,1,1,0,0,9
 yjlkztbkzdlhyte1nmi0mmq5ndnknznjntexzgzlyjjloweznmm965bnn9a965bn== ,numerique,75020,Valide,2,1,1,1,1,1,1,1,2,1,1,11,9,2,0,0,0
 0zzb611zz4-9b9a965bn1-4zze1-9a965bnee6-40zzf965bnf40965bnbed                     ,numerique,75020,Valide,novote,2,2,novote,2,novote,novote,novote,novote,novote,2,4,0,4,0,0,7
 zz9a965bn4dc411-6965bnbc-459a965bnzz-8458458453-34845ec09845d1be                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 8456e965bnec51-49a965bneb-4c6f*y09a965bnf-965bn965bnzz965bn3c6845845bf0                     ,numerique,75020,Valide,novote,novote,1,novote,novote,novote,3,novote,4,novote,1,4,2,0,1,1,7
 1965bn05d965bn9a965bnb-d4845e-468459a965bn*ye94-9c6e956d845eb9                     ,numerique,75020,Valide,novote,novote,1,novote,1,novote,1,1,novote,1,1,6,6,0,0,0,5
 5czz69a965bn14e-95965bnf-4d0d-9a965bn11d-9a965bn1403b845zz555d                     ,numerique,75020,Valide,3,2,1,3,3,2,3,3,2,2,1,11,2,4,5,0,0
 0569a965bn965bne3e-ezz8450-448459*yc61*y3c3cec5c14b                     ,numerique,75020,Valide,novote,novote,novote,2,2,2,2,2,novote,2,3,7,0,6,1,0,4
 ownhndu4nzqwy965bnjmmmu3ndvlognjodkzotdjyzfhzjuyyj9a965bn965bnzmzmmq== ,numerique,75020,Valide,2,2,2,novote,novote,3,novote,2,novote,novote,3,6,0,4,2,0,5
 9113bd4965bn-9a965bnzz3b-4e9a965bn1-845d45-e91b9a965bn0be95d0                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 zz3fec845e965bn-c0b845-49a965bn59a965bn-9a965bn103-dc84584516zzf43f845                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 d1b15b64-c613-49a965bnd1-9a965bn551*ye38459a965bn845349d5965bn                     ,numerique,75020,Valide,novote,novote,novote,4,novote,novote,novote,novote,4,1,4,4,1,0,0,3,7
 mzc5nzzmyzy5md9a965bn1yjlmnwnhmwm0ngjhnznmnmu5mdgyodmwmgmzz9a965bn== ,numerique,75020,Valide,3,2,2,2,1,1,2,1,1,1,1,11,6,4,1,0,0
 ytq3zdnjmgvhyjbkzwzhowu965bnmtvjnze4mjvlmwnhodc3mdgxntizmw== ,numerique,75020,Valide,1,1,1,2,2,2,1,1,1,2,2,11,6,5,0,0,0
 ced19zzf9-f6e965bn-463d*yf9a965bnc-965bnc19a965bn0e9a965bn965bn6dc845                     ,numerique,75020,Valide,novote,novote,novote,4,novote,3,novote,novote,novote,novote,1,3,1,0,1,1,8
 dd649965bne0-f9a965bnd5-4f03-9069-zz45491965bne09de                     ,numerique,75020,Valide,novote,novote,novote,2,2,2,novote,novote,novote,novote,2,4,0,4,0,0,7
 md9a965bn1n965bnu3m965bnm3zjljmjqznjyyzgu965bnzty965bnzwy4odmxzdhlymm4ngzhyq== ,numerique,75020,Valide,novote,novote,1,novote,novote,1,2,novote,novote,novote,2,4,2,2,0,0,7
 cbe9a965bnee30-d58453-4e965bn0-9a965bn8450zz-zzczz50edzz8459c0                     ,numerique,75020,Valide,novote,novote,1,novote,1,novote,novote,novote,novote,1,1,4,4,0,0,0,7
 d965bn4845965bn965bncd-6ef5-49cf-84540b-6fbef1eb1f8454                     ,numerique,75020,Valide,novote,2,novote,novote,novote,2,1,novote,novote,novote,1,4,2,2,0,0,7
 nmexzgqyzgfmodlhnwzkyzu0ngvjytuxotqzn965bniwmty965bnm965bnjmzdk965bnzq== ,numerique,75020,Valide,novote,novote,2,novote,novote,novote,novote,1,1,novote,1,4,3,1,0,0,7
 zgiwmjdlmjcxzdfjn965bniwm965bnjjnwzjzmi1nj9a965bnyodcyymnkzgm3ywfjyq== ,numerique,75020,Valide,3,3,1,3,3,1,2,2,2,3,1,11,3,3,5,0,0
 951fb19d-1b69-49a965bn99a965bn-93zz845-d9845e06965965bn9a965bn5                     ,numerique,75020,Valide,4,4,1,1,1,novote,4,4,4,1,4,10,4,0,0,6,1
 zz35d965bn8458459a965bn-zz0d5-4845b3-9a965bnzz41-845c199zzb59c845c                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 59fzz5zz5f-e9zzd-4965bn9a965bn0*y1df-zzdb1965bnzz9d0d34                     ,numerique,75020,Valide,1,novote,1,novote,novote,novote,novote,1,1,novote,1,5,5,0,0,0,6
 9a965bn845509e9a965bn3-38450e-4533-8459cd*y965bn4b9098454965bnfe                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 9a965bndec965bn9fd-dzz8454-40d4-9965bnf845-965bn066zz919zz13845                     ,numerique,75020,Valide,2,3,2,4,3,4,2,3,2,4,1,11,1,4,3,3,0
 zwfintm965bnmtkzzgq1mzuyn965bni1nzu965bnmgrlndzkzdewmjrkodu1ngi5n9a965bn== ,numerique,75020,Valide,1,1,2,3,3,2,2,1,2,1,3,11,4,4,3,0,0
 845399a965bn39a965bnf3-965bnfbc-4ccc-95c1-66e9a965bn845845845e9d5zz                     ,numerique,75020,Valide,2,2,novote,novote,novote,novote,2,novote,novote,novote,1,4,1,3,0,0,7
 yme3ztvlyzqxnzmznjq4mzvjoweymgixzdi1yzqzn965bnrkzdgwnzqyng== ,numerique,75020,Valide,novote,novote,novote,novote,1,1,novote,novote,novote,1,1,4,4,0,0,0,7
 f845415zz04-ced845-4d30*y68454*yc99a965bn0845dczzb9a965bnd                     ,numerique,75020,Valide,novote,novote,novote,novote,1,1,novote,novote,novote,1,1,4,4,0,0,0,7
 34f9a965bn4fc845-965bn8453b-4zzfd-845e4d-zz965bn965bn8456c4eb845965bn0                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 9619a965bnd93zz-4dbf-4d96*y0de-91e9zzfc3d9a965bne9a965bn                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 16f19a965bn43zz-d05965bn-484599a965bn-845935-4fd965bnzzzzde59zzd                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 4965bn84551c9a965bn9-f9a965bn0f-49a965bn99a965bn-845c56-f4ef4zz5c84584510                     ,numerique,75020,Valide,1,2,2,3,1,1,2,1,novote,2,2,10,4,5,1,0,1
 5zz845445d965bn-95bc-459a965bne*y6zz9a965bn-c115db9a965bn965bn1f6zz                     ,numerique,75020,Valide,3,3,3,3,2,2,2,3,4,2,1,11,1,4,5,1,0
 c84551d9b6-d84555-4zz0845*y69a965bn4*y4d9a965bn9becb845zzd                     ,numerique,75020,Valide,4,4,1,4,1,1,4,4,4,4,1,11,4,0,0,7,0
 b5d1zz5965bnzz-d845c5-48450b-9ef845*y35czz965bn6c64965bnb                     ,numerique,75020,Valide,novote,1,novote,novote,2,1,novote,novote,novote,novote,1,4,3,1,0,0,7
 845845d4d9845845-4f9845-4f965bn9a965bn*y63d-9a965bn515419ef9965bne                     ,numerique,75020,Valide,1,1,novote,novote,1,novote,novote,1,novote,novote,1,5,5,0,0,0,6
 zge3owzhzgi965bnyzkynmuzmwfmnzfhyzm4mgm5mwmxyzcyzwjjymu1oq== ,numerique,75020,Valide,1,novote,novote,novote,1,novote,1,novote,novote,novote,1,4,4,0,0,0,7
 zz119b359a965bn-59a965bn965bnc-49ce*y965bn11-5f8459a965bn3ec5zz591                     ,numerique,75020,Valide,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,1,2,2,0,0,0,9
 c0e3cc05-9efzz-4ff9a965bn-9936*yf3965bn965bn5e9a965bnfzz30                     ,numerique,75020,Valide,2,2,4,4,2,2,2,2,4,4,2,11,0,7,0,4,0
 zz660c694-845db6-4845zzd-9a965bnzz64-f1fce965bnzz6d965bn965bn9                     ,numerique,75020,Valide,1,novote,novote,novote,1,2,2,2,novote,1,1,7,4,3,0,0,4
 3f965bn0493d-ee65-4105-9a965bn1fzz-965bn965bn965bn65zz965bn6e845b1                     ,numerique,75020,Valide,3,4,4,2,1,1,1,1,3,1,2,11,5,2,2,2,0
 zd9a965bnzmtjlztjkndg965bnnjqwmzfhyti965bnytk4zdhknzy1ntnkmdljyjvhz9a965bn== ,numerique,75020,Valide,novote,novote,2,novote,novote,novote,novote,novote,novote,novote,3,2,0,1,1,0,9
 ee5c845015-6965bnc1-4fc5-8455e9-416e09a965bn01c91965bn                     ,numerique,75020,Valide,novote,novote,1,novote,1,1,novote,novote,novote,novote,1,4,4,0,0,0,7
 6f1965bn965bn333-6zzzz5-49a965bn9a965bnc-9a965bnfeb-94965bn6edb965bn4845845965bn                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 3be9a965bn4cbd-0b3f-46965bn5*y49f-5e6zz63965bncc51e                     ,numerique,75020,Valide,2,1,1,2,1,1,2,3,3,1,1,11,6,3,2,0,0
 d6146fe1-059a965bn6-41bd*y965bn9c-e845b3fddb6zzcf                     ,numerique,75020,Valide,novote,novote,2,novote,novote,1,novote,1,novote,2,2,5,2,3,0,0,6
 c845bcb5cc-330e-4b49a965bn*y9b1-9a965bn845d0019bf965bnf9a965bn                     ,numerique,75020,Valide,3,2,1,1,1,1,2,3,1,1,3,11,6,2,3,0,0
 4965bn5dec44-4e99-4c5c-9a965bnc1f*yzz8453eb3509a965bnbzz                     ,numerique,75020,Valide,1,novote,2,novote,2,novote,novote,novote,novote,novote,1,4,2,2,0,0,7
 zz1c4dzzzz6-58453965bn-4bb9-8459a965bn9zz-8459a965bned845cb0469965bn                     ,numerique,75020,Valide,novote,2,2,novote,2,novote,novote,2,novote,novote,1,5,1,4,0,0,6
 ee8459a965bn96zz1-965bn965bn965bne-4e65-9a965bn599a965bn-13zzf039a965bnf1965bn9a965bnd                     ,numerique,75020,Valide,novote,1,1,novote,novote,novote,novote,2,novote,novote,1,4,3,1,0,0,7
 584549845b3d-4ed9a965bn-49845965bn-845ecc*y139a965bn3bfzzc8450965bn                     ,numerique,75020,Valide,novote,novote,novote,3,1,2,3,novote,novote,1,1,6,3,1,2,0,5
 965bn3d6845845fe-845bb845-41f9*y845b845-9d99a965bn49b8459e8450                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 1ed965bn55d5-33zz9a965bn-4d9a965bn5-9a965bn4965bn5-8450fb9a965bnc56e35965bn                     ,numerique,75020,Valide,novote,novote,novote,novote,2,novote,2,novote,novote,3,1,4,1,2,1,0,7
 b1zz5b845f6*y8456d-4199a965bn-9a965bnzz845965bn-965bn5160zz610445                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 c1d50f96*ycc9a965bn-4193-930b-9a965bn3c3c6c39a965bn845845845                     ,numerique,75020,Valide,1,4,1,1,3,1,2,2,4,3,3,11,4,2,3,2,0
 b3zz845e1cc-czze9-40ff-9a965bn68455-czz0c133f910b                     ,numerique,75020,Valide,1,novote,1,novote,novote,novote,1,novote,novote,novote,1,4,4,0,0,0,7
 03604459-9a965bnb93-40fc*yezz845-zzfc965bn196zz965bncd3                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,1,0,1,0,0,10
 4e44czz13-33965bnd-4dd4-845c6b-ee9a965bn6584561468456                     ,numerique,75020,Valide,novote,3,novote,3,1,2,1,novote,novote,novote,2,6,2,2,2,0,5
 ee0e965bndd1-604f-43cc-9a965bn59e-60c04845d9dd00                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 f9a965bn965bn6b965bn965bnf-6b09a965bn-4965bneb*y601-e459a965bn06dc6ede                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 cc0c4845f6-08450b-49a965bn3e-9a965bn39a965bn845-845965bn9zz55b3dc13                     ,numerique,75020,Valide,novote,novote,2,novote,novote,novote,1,novote,1,2,2,5,2,3,0,0,6
 b9zz1965bn84551-zz9a965bnzz9-43de-90e0-010zze9a965bnzz5bc9d                     ,numerique,75020,Valide,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,10
 czzb39a965bnced-9a965bn9a965bnbzz-4006-845965bn50-4ec0fb3e484543                     ,numerique,75020,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,2,2,0,0,0,9
 nwe1mjiwnje0owvlzmzkyjfmntlmmguwmgy5odrinzzjmzqwy965bneyyw== ,numerique,75020,Valide,novote,novote,1,novote,novote,novote,novote,1,novote,novote,1,3,3,0,0,0,8
 1c15b98450-10845b-48458454-9965bn64-9a965bnbbe9a965bn1b965bn656c                     ,numerique,75020,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,1,4,4,0,0,0,7
